"","TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","E_OFF_RATING","OFF_RATING","E_DEF_RATING","DEF_RATING","E_NET_RATING","NET_RATING","AST_PCT","AST_TO","AST_RATIO","OREB_PCT","DREB_PCT","REB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE","PACE","PACE_PER40","POSS","PIE","GP_RANK","W_RANK","L_RANK","W_PCT_RANK","MIN_RANK","OFF_RATING_RANK","DEF_RATING_RANK","NET_RATING_RANK","AST_PCT_RANK","AST_TO_RANK","AST_RATIO_RANK","OREB_PCT_RANK","DREB_PCT_RANK","REB_PCT_RANK","TM_TOV_PCT_RANK","EFG_PCT_RANK","TS_PCT_RANK","PACE_RANK","PIE_RANK","team_season","season_year"
"86","1610612743","Denver Nuggets","4","2","2","0.5","13","99.7","93.8","109.4","106.5","-9.7","-12.7","0.364","1","9.5","0.389","0.556","0.444","0.125","0.414","0.468","109.5","114.55","95.45","32","0.348","10","8","3","5","12","10","10","10","11","7","11","4","12","10","9","11","11","1","11","2012-13","2013"
"87","1610612743","Denver Nuggets","4","3","1","0.75","15","150.9","143.8","100.8","103.4","50.1","40.3","0.692","4.5","19.6","0.4","0.706","0.563","0.063","0.68","0.708","94.7","95.88","79.9","32","0.85","7","5","3","4","7","4","8","5","4","1","5","2","9","3","5","4","4","9","4","2020-21","2021"
"88","1610612743","Denver Nuggets","7","2","5","0.286","28","107.9","103.5","122.4","118","-14.5","-14.5","0.438","1","10.6","0.12","0.667","0.404","0.123","0.488","0.594","98.4","102.32","85.27","57","0.365","4","7","13","13","5","10","11","11","8","9","11","12","7","11","6","8","8","4","14","2008-09","2009"
"89","1610612743","Denver Nuggets","7","3","4","0.429","44","104.1","103.5","112.9","108","-8.9","-4.5","0.567","1.06","14.5","0.425","0.608","0.527","0.188","0.479","0.546","90.8","93.12","77.6","85","0.5","5","5","11","9","4","9","9","9","9","8","9","4","8","5","13","8","7","10","8","2018-19","2019"
"90","1610612744","Golden State Warriors","11","8","3","0.727","36","105","103.9","75.9","71.4","29.1","32.5","0.708","1.31","15.2","0.4","0.783","0.593","0.169","0.417","0.505","98.6","102.1","85.09","77","0.754","2","1","9","2","3","8","1","1","3","9","6","5","2","2","16","11","10","6","2","2014-15","2015"
"91","1610612744","Golden State Warriors","13","8","5","0.615","58","111.5","109.4","102.1","101.8","9.4","7.6","0.725","1.61","16.6","0.446","0.7","0.568","0.154","0.471","0.539","94.8","95.8","79.84","117","0.583","1","1","14","3","1","6","5","5","4","4","6","3","3","2","7","9","8","8","4","2018-19","2019"
"92","1610612744","Golden State Warriors","4","2","2","0.5","15","103.6","102.7","121","118.9","-17.4","-16.2","0.778","1.4","12.7","0.478","0.55","0.512","0.135","0.383","0.479","115.2","116.7","97.25","37","0.36","12","11","3","6","14","11","12","11","1","6","8","1","13","5","8","12","13","2","11","2013-14","2014"
"93","1610612744","Golden State Warriors","4","4","0","1","13","172.5","169","94.4","92.6","78.1","76.4","0.412","3.5","17.5","0.4","0.667","0.571","0.069","0.769","0.806","98.1","100.11","83.43","29","0.896","8","3","1","1","10","1","2","1","12","3","4","4","8","4","4","1","3","7","2","2016-17","2017"
"94","1610612744","Golden State Warriors","7","2","5","0.286","29","97","96.6","106.6","113.6","-9.6","-17","0.563","1.8","12.5","0.171","0.484","0.318","0.086","0.443","0.493","100","96.96","80.8","58","0.368","5","7","15","11","5","9","10","9","5","4","7","15","15","16","3","7","8","9","9","2006-07","2007"
"95","1610612744","Golden State Warriors","7","4","3","0.571","22","114.7","113.6","107.7","110.3","7","3.4","0.5","1.6","14","0.25","0.556","0.426","0.114","0.544","0.616","91.3","90.78","75.65","44","0.583","3","3","10","5","4","6","10","8","10","7","10","12","14","13","11","5","5","13","7","2017-18","2018"
"96","1610612744","Golden State Warriors","8","3","5","0.375","35","102","105.9","108.4","104.2","-6.4","1.7","0.458","1","11.8","0.457","0.585","0.526","0.162","0.44","0.525","95.3","95.45","79.55","68","0.51","5","6","12","11","6","5","9","6","7","7","6","2","11","5","11","8","6","2","7","2012-13","2013"
"97","1610612744","Golden State Warriors","9","6","3","0.667","34","133.6","124.3","105.6","102.9","28","21.4","0.567","2.13","16.7","0.367","0.8","0.583","0.108","0.595","0.658","95.2","100.05","83.38","74","0.678","2","2","9","3","1","2","6","3","7","9","8","6","5","4","11","4","4","2","3","2021-22","2022"
"98","1610612744","Golden State Warriors","9","6","3","0.667","36","117.4","116.2","81.1","81.4","36.3","34.8","0.548","2.43","16.8","0.316","0.756","0.544","0.095","0.543","0.579","96.8","97.12","80.93","74","0.765","2","2","9","3","3","1","4","1","7","3","1","9","5","4","5","3","2","7","1","2015-16","2016"
"99","1610612745","Houston Rockets","1","1","0","1","4","102.7","90","107.5","100","-4.8","-10","0.667","2","16.7","0","0.6","0.333","0.1","0.583","0.58","101.4","112.7","93.91","10","0.565","15","10","1","1","15","11","7","9","3","4","2","16","13","15","6","1","1","1","3","2015-16","2016"
"100","1610612745","Houston Rockets","3","1","2","0.333","11","96.7","87.5","89.3","80","7.4","7.5","0.333","1","6.9","0.231","0.818","0.5","0.083","0.382","0.462","94.4","104.88","87.4","24","0.417","8","9","6","11","10","14","3","6","10","8","12","15","2","8","6","10","12","3","9","2007-08","2008"
"101","1610612745","Houston Rockets","3","1","2","0.333","14","98.1","100","126.6","118.5","-28.5","-18.5","0.444","1.33","11.1","0.313","0.786","0.533","0.111","0.42","0.473","92.9","95.06","79.22","27","0.36","12","12","3","13","11","6","13","11","9","3","7","8","4","4","6","10","10","3","10","2012-13","2013"
"102","1610612745","Houston Rockets","3","1","2","0.333","16","85","86.2","84.6","80","0.4","6.2","0.25","0.33","5.9","0.2","0.632","0.441","0.207","0.405","0.492","88.3","90.19","75.16","29","0.515","10","10","5","10","9","11","4","7","15","14","14","11","11","10","14","8","8","10","9","2003-04","2004"
"103","1610612745","Houston Rockets","4","1","3","0.25","13","118.9","116","153","132.3","-34.1","-16.3","0.6","1.5","17.1","0.417","0.5","0.458","0.16","0.575","0.594","97.4","106.55","88.79","25","0.305","9","9","10","12","12","4","14","11","5","10","2","2","15","12","15","1","2","4","11","2004-05","2005"
"104","1610612745","Houston Rockets","4","2","2","0.5","12","120.3","116.7","142.6","140","-22.3","-23.3","0.889","2","24.2","0.286","0.5","0.412","0.167","0.6","0.69","87.3","89.49","74.58","24","0.495","8","7","2","6","9","3","14","12","1","2","1","12","13","13","10","2","1","15","7","2006-07","2007"
"105","1610612745","Houston Rockets","4","4","0","1","13","98.6","100","80.1","76.9","18.5","23.1","0.25","0.67","5.9","0.25","0.611","0.441","0.107","0.435","0.511","99.5","100.73","83.94","28","0.707","7","3","1","1","8","11","1","3","14","11","15","12","11","12","10","12","10","8","2","2017-18","2018"
"106","1610612745","Houston Rockets","5","1","4","0.2","22","68.4","70.6","101","102","-32.6","-31.4","0.571","0.67","12.3","0.214","0.607","0.411","0.235","0.4","0.422","110.1","107.8","89.83","51","0.225","6","8","11","11","6","13","8","12","5","12","8","11","12","11","14","10","13","3","12","2019-20","2020"
"107","1610612745","Houston Rockets","5","3","2","0.6","10","145.6","131.8","152","138.1","-6.4","-6.3","0.857","2","17.1","0.5","0.5","0.5","0.136","0.563","0.606","93.5","103.08","85.9","22","0.494","7","4","6","4","9","4","14","8","2","2","2","3","11","5","8","5","7","3","10","2008-09","2009"
"108","1610612745","Houston Rockets","5","3","2","0.6","23","120","117.6","106.1","106.3","13.9","11.4","0.563","1","14.3","0.278","0.545","0.451","0.176","0.591","0.682","102.1","103.06","85.88","51","0.667","4","4","5","6","4","7","6","5","6","9","8","11","13","13","11","5","5","4","3","2016-17","2017"
"109","1610612745","Houston Rockets","6","2","4","0.333","36","96.1","96.3","112.4","112.7","-16.3","-16.4","0.278","0.5","5","0.36","0.675","0.5","0.125","0.306","0.463","105.3","105.12","87.6","80","0.314","8","11","12","13","4","13","9","12","15","14","14","7","9","6","7","15","15","7","12","2013-14","2014"
"110","1610612745","Houston Rockets","6","4","2","0.667","12","125.4","119.2","86.1","87.5","39.3","31.7","0.444","1","11.4","0.5","0.533","0.519","0.154","0.525","0.603","97.3","99.02","82.52","26","0.793","6","4","2","3","11","3","3","2","12","11","11","2","12","6","14","3","3","7","1","2014-15","2015"
"111","1610612745","Houston Rockets","8","4","4","0.5","35","101.2","98.5","117.9","117.1","-16.7","-18.6","0.444","0.67","8.8","0.417","0.683","0.558","0.176","0.422","0.522","94.4","95.91","79.93","68","0.439","4","4","11","6","5","11","12","12","11","12","14","5","4","4","9","13","9","7","10","2018-19","2019"
"112","1610612746","LA Clippers","11","3","8","0.273","28","86.3","79.6","116.5","116.9","-30.1","-37.3","0.4","0.86","8.8","0.258","0.741","0.483","0.13","0.402","0.432","93.2","96.62","80.51","54","0.2","1","5","16","13","3","16","12","13","13","10","13","9","7","9","12","12","14","8","14","2020-21","2021"
"113","1610612746","LA Clippers","2","0","2","0","8","75.2","80","110.9","115.8","-35.7","-35.8","0.75","3","14.3","0.364","0.667","0.5","0.067","0.308","0.354","103","97.82","81.52","15","0","13","14","7","14","12","14","13","15","1","1","4","5","7","7","3","15","15","4","16","2015-16","2016"
"114","1610612746","LA Clippers","2","2","0","1","9","147.4","147.1","83.7","89.5","63.7","57.6","0.375","1","14.3","0.25","0.5","0.429","0.176","0.818","0.836","103.4","99.88","83.24","17","0.857","12","7","1","1","10","2","3","2","12","9","10","11","12","10","9","1","1","4","1","2018-19","2019"
"115","1610612746","LA Clippers","5","2","3","0.4","18","132.1","119.4","137.3","129.3","-5.2","-9.8","0.1","0.5","2.4","0.313","0.667","0.484","0.056","0.479","0.622","93.6","101.32","84.43","36","0.406","4","8","11","10","7","5","12","10","15","12","15","9","8","11","2","10","7","5","10","2016-17","2017"
"116","1610612746","LA Clippers","5","2","3","0.4","20","138.2","132.5","113.5","115","24.6","17.5","0.4","6","12.2","0.167","0.737","0.459","0.025","0.563","0.657","95.4","96.79","80.66","40","0.58","6","7","7","9","9","2","11","4","11","1","9","12","7","10","1","4","4","8","4","2019-20","2020"
"117","1610612746","Los Angeles Clippers","2","1","1","0.5","4","114.3","114.3","174.4","150","-60.1","-35.7","0","0","0","0","1","0.4","0","0.571","0.571","78.7","85.04","70.87","7","0.273","13","12","1","5","14","2","14","14","14","14","14","12","1","13","1","2","4","11","12","2012-13","2013"
"118","1610612746","Los Angeles Clippers","5","2","3","0.4","29","81.6","80.7","101.3","103.5","-19.7","-22.8","0.5","0.54","10","0.207","0.645","0.433","0.228","0.388","0.476","95.9","95.38","79.48","57","0.257","8","9","6","10","6","16","5","13","5","16","11","14","9","13","16","13","15","7","15","2005-06","2006"
"119","1610612746","Los Angeles Clippers","6","2","4","0.333","27","109.6","101.7","122.8","120.7","-13.2","-19","0.733","1.38","13.8","0.424","0.581","0.5","0.138","0.439","0.519","99","103.6","86.33","58","0.414","6","8","13","10","5","10","11","13","2","8","7","4","11","7","12","8","7","5","12","2014-15","2015"
"120","1610612746","Los Angeles Clippers","6","3","3","0.5","24","103.8","100","93.5","95.7","10.3","4.3","0.286","0.5","6.7","0.318","0.652","0.489","0.163","0.5","0.567","96.1","96.78","80.65","49","0.581","6","6","5","6","6","8","7","7","15","13","14","11","9","10","9","4","5","6","6","2011-12","2012"
"121","1610612746","Los Angeles Clippers","8","3","5","0.375","25","128.6","127.3","119.6","118.6","9","8.6","0.5","2","15.4","0.429","0.5","0.464","0.109","0.553","0.599","108.7","109.68","91.4","55","0.525","2","7","14","11","10","2","11","6","7","2","5","3","16","11","5","5","7","5","7","2013-14","2014"
"122","1610612747","Los Angeles Lakers","1","1","0","1","3","188","166.7","50","40","138","126.7","0.667","2","25","0","1","1","0.167","1.167","1.157","79.3","93.62","78.01","6","1.24","14","9","1","1","15","2","2","2","5","4","2","15","1","1","15","1","1","11","1","2020-21","2021"
"123","1610612747","Los Angeles Lakers","10","6","4","0.6","26","92.5","96.3","109.1","100","-16.6","-3.7","0.625","1.43","12.8","0.405","0.952","0.603","0.13","0.37","0.439","94.7","96.41","80.34","54","0.39","4","2","11","4","5","10","6","7","3","4","5","1","3","2","5","13","12","9","9","2019-20","2020"
"124","1610612747","Los Angeles Lakers","10","6","4","0.6","50","125","120","91.8","94.6","33.2","25.4","0.459","2.13","13.4","0.273","0.681","0.484","0.08","0.547","0.619","91.8","92.4","77","100","0.711","2","2","12","4","4","5","5","4","7","1","6","11","6","8","3","6","6","9","5","2008-09","2009"
"125","1610612747","Los Angeles Lakers","11","7","4","0.636","33","107.8","103.3","100.1","100","7.7","3.3","0.571","2","14.6","0.313","0.679","0.483","0.098","0.46","0.513","82.9","84.8","70.67","61","0.519","1","1","12","2","3","3","12","8","8","4","4","7","7","7","3","4","6","14","8","2003-04","2004"
"126","1610612747","Los Angeles Lakers","14","9","5","0.643","44","118.4","110.9","101.2","101.1","17.3","9.7","0.267","1.14","6.8","0.37","0.563","0.468","0.076","0.432","0.536","95.2","98.43","82.02","92","0.593","1","1","15","3","2","5","8","6","13","6","12","6","13","10","6","9","8","13","6","2009-10","2010"
"127","1610612747","Los Angeles Lakers","14","9","5","0.643","47","113.9","109.5","93.5","90.9","20.3","18.6","0.382","1.44","9.7","0.314","0.623","0.471","0.086","0.44","0.548","100.4","103.88","86.57","105","0.74","2","1","15","3","2","4","7","4","9","4","9","10","12","12","7","7","7","4","3","2007-08","2008"
"128","1610612747","Los Angeles Lakers","16","13","3","0.813","57","131.4","123.2","84.8","84.2","46.6","39","0.5","2.86","12.4","0.321","0.717","0.531","0.056","0.506","0.625","97.4","101.07","84.22","125","0.855","1","1","9","2","1","2","3","2","8","1","7","7","9","6","1","3","2","5","3","2001-02","2002"
"129","1610612747","Los Angeles Lakers","3","1","2","0.333","6","81","80","85.4","91.7","-4.4","-11.7","0","0","0","0.286","0.625","0.467","0.1","0.3","0.368","85.8","82.89","69.07","10","0.394","12","11","2","9","15","14","3","8","15","15","15","12","10","10","6","12","14","16","8","2006-07","2007"
"130","1610612747","Los Angeles Lakers","4","0","4","0","16","69.1","64.5","145.7","140.6","-76.7","-76.1","0.286","0.33","5.3","0.368","0.7","0.483","0.194","0.292","0.358","89.8","94.51","78.76","31","-0.288","8","15","12","15","9","16","16","16","12","15","13","5","8","11","14","15","16","9","16","2010-11","2011"
"131","1610612747","Los Angeles Lakers","5","2","3","0.4","24","101.6","98.1","97.5","100","4.1","-1.9","0.5","1","7.8","0.179","0.621","0.404","0.093","0.338","0.518","113","113.35","94.46","54","0.495","6","6","9","13","8","9","6","11","6","9","13","15","10","13","7","15","9","2","11","2002-03","2003"
"132","1610612747","Los Angeles Lakers","5","3","2","0.6","26","107","108","109.2","106.3","-2.2","1.8","0.444","2","12.5","0.28","0.81","0.522","0.08","0.453","0.535","88.1","88.79","73.99","50","0.491","8","7","4","2","8","10","8","8","10","1","7","10","3","5","4","10","10","13","10","2005-06","2006"
"133","1610612747","Los Angeles Lakers","7","4","3","0.571","26","101.3","98.3","88.6","83","12.7","15.3","0.471","0.73","10","0.406","0.69","0.541","0.183","0.417","0.515","98.4","103.04","85.87","60","0.607","5","5","5","5","5","9","2","5","10","11","6","5","8","5","11","8","6","4","4","2011-12","2012"
"134","1610612748","Miami Heat","1","0","1","0","10","88.5","89.5","94.8","95","-6.3","-5.5","0.8","1.33","16","0.182","0.643","0.44","0.158","0.433","0.494","93.6","92.98","77.48","19","0.529","14","15","3","15","11","12","6","10","2","7","8","12","11","12","14","11","12","13","10","2020-21","2021"
"135","1610612748","Miami Heat","1","1","0","1","1","200","200","0","0","200","200","1","0","50","0","0","0","0","1","1","75.8","75.79","63.16","2","1","13","11","1","1","15","1","1","1","1","12","1","13","14","14","1","1","2","14","3","2008-09","2009"
"136","1610612748","Miami Heat","12","7","5","0.583","54","103.4","104.6","90.5","88.8","12.9","15.8","0.588","1.82","13.7","0.333","0.727","0.527","0.101","0.42","0.513","91.5","91.82","76.52","109","0.731","3","2","14","4","2","5","3","4","3","4","4","9","6","7","5","7","7","13","2","2011-12","2012"
"137","1610612748","Miami Heat","14","10","4","0.714","45","127","118.9","98.6","96.8","28.4","22.2","0.314","1.83","8.8","0.373","0.684","0.506","0.063","0.507","0.56","97.1","101.31","84.42","95","0.682","1","1","10","1","5","1","2","2","15","6","13","6","8","7","1","7","7","3","2","2005-06","2006"
"138","1610612748","Miami Heat","14","10","4","0.714","61","104.2","102.5","84.9","84.8","19.2","17.7","0.194","0.41","5","0.281","0.783","0.538","0.143","0.46","0.559","90.8","91.59","76.33","119","0.637","2","2","12","3","1","7","3","3","14","14","14","11","1","3","12","5","4","10","4","2010-11","2011"
"139","1610612748","Miami Heat","14","11","3","0.786","50","134.1","135.4","96.3","96.5","37.8","38.9","0.615","2","17.8","0.405","0.582","0.511","0.125","0.613","0.692","88.1","87.53","72.94","96","0.831","1","1","7","1","2","1","5","2","4","2","2","1","13","7","4","2","2","13","1","2019-20","2020"
"140","1610612748","Miami Heat","2","1","1","0.5","5","122","90.9","116.1","108.3","5.9","-17.4","0.75","0","18.8","0.375","0.333","0.357","0","0.444","0.446","93.4","110.77","92.31","11","0.5","14","9","2","6","14","14","7","12","2","13","2","8","16","16","1","11","12","4","9","2017-18","2018"
"141","1610612748","Miami Heat","3","0","3","0","8","32.4","35.7","142.5","133.3","-110.1","-97.6","0.5","0.2","5.9","0.375","0.5","0.438","0.357","0.2","0.239","99.9","99.03","82.53","14","-1.529","12","14","8","14","14","16","12","16","7","13","13","6","13","12","16","15","16","7","16","2006-07","2007"
"142","1610612748","Miami Heat","3","1","2","0.333","7","87.2","85.7","81.4","78.6","5.8","7.1","0.5","0.67","11.8","0.167","0.778","0.533","0.214","0.45","0.51","95.7","98.27","81.89","14","0.579","8","9","4","9","11","14","3","7","8","11","9","14","3","4","15","7","12","14","7","2009-10","2010"
"143","1610612748","Miami Heat","7","4","3","0.571","18","110.9","117.1","100.9","100","10","17.1","0.615","4","17","0.263","0.857","0.515","0.057","0.516","0.57","90.7","88.44","73.7","35","0.663","4","3","9","6","6","7","3","5","4","2","6","9","4","7","4","8","7","13","4","2021-22","2022"
"144","1610612748","Miami Heat","7","5","2","0.714","27","134","129.4","105.5","104","28.5","25.4","0.7","2","20","0.278","0.677","0.531","0.137","0.662","0.714","87.4","89.63","74.69","51","0.688","7","2","3","3","9","1","6","1","2","2","1","11","8","4","10","1","1","16","3","2013-14","2014"
"145","1610612748","Miami Heat","8","3","5","0.375","44","102.3","101.2","98.3","97.7","4.1","3.5","0.185","0.5","5.2","0.244","0.686","0.489","0.12","0.454","0.531","92.5","93.23","77.69","83","0.556","4","5","14","11","2","5","6","6","15","14","15","12","6","8","9","6","5","9","5","2015-16","2016"
"146","1610612748","Miami Heat","8","6","2","0.75","37","90.1","85","77.9","78.9","12.2","6.1","0.389","0.7","7","0.283","0.837","0.568","0.125","0.336","0.445","96.2","98.55","82.13","80","0.63","4","2","4","2","3","11","2","5","15","16","16","10","1","1","13","13","10","7","3","2004-05","2005"
"147","1610612748","Miami Heat","9","5","4","0.556","24","102.9","97.8","87.4","86.7","15.5","11.1","0.364","0.8","7.1","0.318","0.515","0.436","0.111","0.4","0.514","88.5","91.17","75.98","45","0.719","2","2","12","6","6","6","5","5","12","10","13","6","14","11","5","9","5","9","3","2003-04","2004"
"148","1610612748","Miami Heat","9","5","4","0.556","51","93.8","94.9","102","100","-8.2","-5.1","0.571","0.73","12.4","0.313","0.604","0.465","0.222","0.444","0.527","92.7","93.1","77.58","99","0.413","3","2","9","3","2","9","8","9","2","12","5","8","10","9","14","7","5","6","9","2012-13","2013"
"149","1610612749","Milwaukee Bucks","1","0","1","0","3","96.2","100","212.8","200","-116.6","-100","1","1","14.3","0.333","0.5","0.4","0.2","0.333","0.481","82.6","83.81","69.84","5","-0.136","15","15","1","15","16","14","16","16","1","9","4","8","15","15","15","15","14","15","16","2005-06","2006"
"150","1610612749","Milwaukee Bucks","2","1","1","0.5","3","60.2","57.1","112.9","87.5","-52.7","-30.4","1","1","11.1","0.2","0.667","0.375","0.143","0.25","0.301","110.5","129.03","107.53","7","-0.875","12","10","1","8","15","14","6","12","1","8","8","11","8","12","11","14","14","1","15","2003-04","2004"
"151","1610612749","Milwaukee Bucks","2","2","0","1","4","223.7","154.5","88.9","100","134.8","54.5","1","0","13.3","0.667","0.571","0.6","0","0.833","0.885","94.9","108.57","90.48","11","1.345","12","7","1","1","15","2","7","2","1","13","8","1","11","2","1","1","1","7","1","2009-10","2010"
"152","1610612749","Milwaukee Bucks","3","0","3","0","10","111.3","115.8","123.7","114.3","-12.4","1.5","0.75","2","20","0.385","1","0.619","0.158","0.526","0.53","94.9","96.97","80.81","19","0.378","13","14","11","14","13","8","9","7","1","7","1","5","1","2","10","8","11","9","11","2016-17","2017"
"153","1610612749","Milwaukee Bucks","4","2","2","0.5","13","92.9","95.8","85","83.3","7.9","12.5","0.667","3","15.8","0.45","0.75","0.563","0.083","0.357","0.386","91.4","90.86","75.72","24","0.459","8","8","2","7","9","11","2","6","4","2","4","3","3","3","7","13","14","14","9","2014-15","2015"
"154","1610612749","Milwaukee Bucks","4","2","2","0.5","16","127.5","116.2","134.5","128.9","-6.9","-12.7","0.6","3","18","0.235","0.571","0.387","0.081","0.586","0.619","103.9","111.11","92.59","37","0.394","7","6","6","6","6","5","15","11","5","1","3","14","13","15","5","3","4","3","11","2017-18","2018"
"155","1610612749","Milwaukee Bucks","4","2","2","0.5","20","102","97.4","97.6","100","4.4","-2.6","0.667","1.5","12.5","0.2","0.565","0.395","0.103","0.407","0.524","96.8","97.71","81.42","39","0.5","9","6","5","5","10","11","6","13","2","7","7","13","12","14","8","8","8","9","9","2002-03","2003"
"156","1610612749","Milwaukee Bucks","5","1","4","0.2","18","112.3","103.4","119.3","127","-7","-23.6","0.111","1","2.9","0.278","0.471","0.371","0.034","0.4","0.488","86.4","86.2","71.84","29","0.313","6","8","11","11","10","7","12","10","14","7","14","8","14","13","2","10","10","14","11","2019-20","2020"
"157","1610612749","Milwaukee Bucks","5","2","3","0.4","29","101","103.9","115.9","114.3","-15","-10.4","0.611","1.22","14.9","0.414","0.6","0.516","0.176","0.456","0.505","89.1","88.54","73.78","51","0.4","6","7","9","10","6","8","10","10","6","7","8","6","9","6","9","10","11","13","11","2018-19","2019"
"158","1610612749","Milwaukee Bucks","5","3","2","0.6","16","99.1","100","86.8","87.9","12.3","12.1","0.455","0.83","10.4","0.524","0.56","0.543","0.188","0.383","0.454","97","95.98","79.98","32","0.647","6","5","5","4","8","11","2","7","12","13","13","2","12","6","15","13","14","6","5","2021-22","2022"
"159","1610612749","Milwaukee Bucks","9","7","2","0.778","44","115.3","119.1","90.2","89.3","25.1","29.8","0.405","3","12.1","0.375","0.725","0.542","0.056","0.482","0.52","95.4","94.26","78.55","89","0.71","2","1","8","3","1","8","5","6","12","2","10","3","8","5","4","9","8","10","6","2020-21","2021"
"160","1610612750","Minnesota Timberwolves","1","0","1","0","2","82","80","119","100","-37.1","-20","0","0","0","0.5","1","0.667","0.2","0.2","0.34","124","138.24","115.2","5","0.154","16","15","2","15","16","15","3","14","16","13","16","3","1","2","15","16","15","1","15","2017-18","2018"
"161","1610612750","Minnesota Timberwolves","2","0","2","0","7","37.5","38.5","95.2","88.2","-57.6","-49.8","0","0","0","0.4","0.875","0.611","0.462","0.2","0.221","103.4","106.72","88.93","13","-0.478","14","15","3","15","14","16","4","15","16","16","16","2","3","3","16","16","16","3","16","2001-02","2002"
"162","1610612750","Minnesota Timberwolves","2","1","1","0.5","15","95.1","102.8","97.5","94.4","-2.4","8.3","0.5","0.71","10.2","0.421","0.789","0.605","0.194","0.407","0.53","119.3","116.36","96.97","36","0.571","13","10","2","5","11","7","4","4","6","13","10","6","1","2","16","8","7","1","5","2002-03","2003"
"163","1610612750","Minnesota Timberwolves","5","2","3","0.4","18","93.5","91.7","123","132.4","-29.4","-40.7","0.8","4","17.4","0.136","0.429","0.3","0.056","0.4","0.468","98.2","95.61","79.67","36","0.392","6","8","9","10","7","12","15","15","1","2","3","12","14","14","2","12","13","7","11","2021-22","2022"
"164","1610612750","Minnesota Timberwolves","8","5","3","0.625","23","99.8","91.5","120.4","126.9","-20.6","-35.4","0.5","0.83","9.3","0.095","0.548","0.365","0.128","0.46","0.55","103.3","104.49","87.07","47","0.319","4","2","8","3","7","9","15","14","10","9","11","14","13","13","10","4","3","5","11","2003-04","2004"
"165","1610612751","Brooklyn Nets","1","0","1","0","2","40","40","112.8","85.7","-72.8","-45.7","1","1","16.7","0","1","0.25","0.2","0.25","0.25","104.8","121.86","101.55","5","-1","14","13","1","13","15","15","3","14","1","7","3","13","1","14","12","14","15","1","15","2019-20","2020"
"166","1610612751","Brooklyn Nets","1","0","1","0","5","63.6","63.6","147.1","145.5","-83.4","-81.8","1","0.6","18.8","0.4","0.2","0.3","0.455","0.438","0.438","103.6","104.21","86.84","11","0.098","15","13","2","13","14","15","13","14","1","13","3","7","15","15","15","12","15","2","15","2018-19","2019"
"167","1610612751","Brooklyn Nets","4","0","4","0","10","63.5","58.8","124.5","119","-61.1","-60.2","0","0","0","0","0.667","0.3","0.059","0.346","0.339","89.3","94.65","78.88","17","-0.257","9","15","13","15","14","16","10","16","15","15","15","15","10","14","5","16","16","9","16","2021-22","2022"
"168","1610612751","Brooklyn Nets","4","1","3","0.25","19","113.8","109.1","120.5","120","-6.7","-10.9","0.615","2.67","18.6","0.133","0.65","0.429","0.091","0.554","0.587","90","91.95","76.63","33","0.42","8","11","9","12","8","6","10","12","6","5","3","14","7","14","8","2","5","13","11","2014-15","2015"
"169","1610612751","Brooklyn Nets","4","1","3","0.25","21","85.7","84.6","107.9","112.5","-22.2","-27.9","0.455","1.67","10.2","0.24","0.682","0.447","0.077","0.361","0.418","93.1","91.68","76.4","39","0.27","7","9","10","14","6","14","10","12","10","6","12","11","10","11","6","14","15","14","11","2020-21","2021"
"170","1610612751","Brooklyn Nets","6","2","4","0.333","27","81.8","84","106.9","109.4","-25.1","-25.4","0.357","1","7.7","0.364","0.5","0.429","0.1","0.311","0.394","94.6","92.21","76.84","50","0.238","7","8","9","13","8","13","11","12","12","7","12","6","13","11","4","14","14","7","14","2012-13","2013"
"171","1610612751","Brooklyn Nets","8","3","5","0.375","27","110.1","107.5","134.4","126.2","-24.3","-18.8","0.579","0.92","12.8","0.286","0.75","0.479","0.179","0.489","0.606","107.6","112.29","93.58","67","0.381","2","7","14","11","8","9","15","13","4","12","7","10","4","10","13","8","6","3","10","2013-14","2014"
"172","1610612751","New Jersey Nets","1","0","1","0","15","65.3","67.9","94.4","80.6","-29.1","-12.8","0.714","5","13.5","0.182","0.765","0.436","0.036","0.268","0.306","88","93.49","77.9","28","0.079","15","13","1","13","11","14","3","10","3","1","7","16","3","14","1","15","15","10","13","2004-05","2005"
"173","1610612751","New Jersey Nets","13","7","6","0.538","50","94.7","94.3","106.5","102.8","-11.8","-8.4","0.417","1.07","10.9","0.322","0.611","0.46","0.132","0.424","0.473","100.6","102.65","85.54","106","0.377","2","2","15","6","3","9","10","10","12","7","10","6","13","11","8","10","11","4","11","2001-02","2002"
"174","1610612751","New Jersey Nets","14","9","5","0.643","62","94.9","96.1","94.9","90.7","0","5.4","0.472","0.74","10.2","0.385","0.757","0.578","0.18","0.404","0.502","98.1","99.67","83.06","128","0.538","2","1","15","2","1","12","3","8","11","12","11","8","3","3","14","10","11","4","7","2002-03","2003"
"175","1610612751","New Jersey Nets","4","3","1","0.75","34","106.2","101.3","88.2","88","18","13.3","0.526","0.67","10.6","0.29","0.735","0.563","0.2","0.5","0.589","104.1","106.71","88.92","75","0.735","9","6","1","1","2","4","7","4","9","11","9","9","6","5","13","2","2","3","2","2003-04","2004"
